"id";"api_id";"category";"description";"external_id";"fuel_type";"license_id";"model";"operator";"provider"
1931770;32321;"";"Orelia";"DriveNow_13198418";"ELECTRICITY";"M-EV5609";"BMW i3";"DriveNow";"driveNow"
1931771;2817842;"";"Selene";"DriveNow_13513265";"DIESEL";"M-DX6759";"BMW 1er";"DriveNow";"driveNow"
1931772;563177;"";"Parry";"DriveNow_13384149";"DIESEL";"M-DX5625";"MINI Clubman";"DriveNow";"driveNow"
1931773;2602709;"";"Hamoudi";"DriveNow_13499182";"PETROL";"PBL935";"MINI 5-Tuerer";"DriveNow";"driveNow"
1931774;1357155;"";"B-GO3745";"WME4533421K037504";"PETROL";"";"";"car2go";"car2go"
1931775;2575890;"";"Bernard";"DriveNow_13358179";"PETROL";"W-27181D";"MINI Cabrio";"DriveNow";"driveNow"
1931776;39613;"";"Sandra";"DriveNow_13202981";"ELECTRICITY";"M-EV5684";"BMW i3";"DriveNow";"driveNow"
1931777;1358267;"";"B-GO3748";"WME4533421K037522";"PETROL";"";"";"car2go";"car2go"
1931778;1356194;"";"B-GO4788";"WME4533421K071435";"PETROL";"";"";"car2go";"car2go"
1931779;1357976;"";"B-GO4426";"WME4533421K063662";"PETROL";"";"";"car2go";"car2go"
1931780;1894401;"";"Tadeo";"DriveNow_13487926";"PETROL";"M-DX9180";"MINI Cabrio";"DriveNow";"driveNow"
1931781;1358360;"";"1589 / W-85482C";"WME4513341K833973";"PETROL";"";"";"car2go";"car2go"
1931782;2574370;"";"Darko";"DriveNow_13205562";"PETROL";"YB65BEO";"MINI 5-Tuerer";"DriveNow";"driveNow"
1931783;1358888;"";"B-GO8378";"WDD1760121J508043";"PETROL";"";"";"car2go";"car2go"
1931784;2574484;"";"Cale";"DriveNow_13369245";"PETROL";"1PCK241";"MINI 3-Tuerer";"DriveNow";"driveNow"
1931785;2575198;"";"Abena";"DriveNow_13251575";"PETROL";"YB65CEO";"MINI 3-Tuerer";"DriveNow";"driveNow"
1931786;307501;"";"Mia";"DriveNow_13345400";"DIESEL";"M-DX9718";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1931787;631709;"";"Alexis";"DriveNow_13382005";"PETROL";"M-DX5785";"BMW 1er";"DriveNow";"driveNow"
1931788;2585499;"";"Albert";"DriveNow_13152737";"ELECTRICITY";"AV74869";"BMW i3";"DriveNow";"driveNow"
1931789;2575924;"";"Francesca";"DriveNow_13251582";"PETROL";"YB65HGG";"MINI 3-Tuerer";"DriveNow";"driveNow"
1931790;2806583;"";"Kurt";"DriveNow_13462659";"DIESEL";"M-DX6765";"BMW 2er Cabrio";"DriveNow";"driveNow"
1931791;2574470;"";"Antje";"DriveNow_13477073";"DIESEL";"W-27122D";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1931792;2516146;"";"Eliot";"DriveNow_13524707";"DIESEL";"M-DX6099";"MINI Cabrio";"DriveNow";"driveNow"
1931793;2900686;"";"Ingrid";"DriveNow_13524462";"PETROL";"M-DX6877";"MINI Clubman";"DriveNow";"driveNow"
1931794;1358696;"";"B-GO7024";"WME4533421K088873";"PETROL";"";"";"car2go";"car2go"
1931795;2575970;"";"Carolina";"DriveNow_13364876";"DIESEL";"W-80404D";"BMW 1er";"DriveNow";"driveNow"
1931796;1356321;"";"B-GO8594";"WDD1760431J513166";"PETROL";"";"";"car2go";"car2go"
1931797;2793615;"";"Karina";"DriveNow_13513214";"DIESEL";"M-DX6710";"BMW 1er";"DriveNow";"driveNow"
1931798;1358380;"";"B-GO3746";"WME4533421K037770";"PETROL";"";"";"car2go";"car2go"
1931799;2574788;"";"Frederikke";"DriveNow_13152674";"ELECTRICITY";"AV75029";"BMW i3";"DriveNow";"driveNow"
1931800;1356164;"";"B-GO3597";"WME4533421K036504";"PETROL";"";"";"car2go";"car2go"
1931801;1357515;"";"S-GO2290";"WME4513901K662415";"ELECTRICITY";"";"";"car2go";"car2go"
1931802;2574504;"";"Nickolai";"DriveNow_13361768";"DIESEL";"M-DX9868";"BMW 2er Cabrio";"DriveNow";"driveNow"
1931803;2301752;"";"2310 / W-79396C";"WME4533421K176269";"PETROL";"";"";"car2go";"car2go"
1931804;530451;"";"Giovanni";"DriveNow_13383376";"PETROL";"M-DX5597";"MINI 3-Tuerer";"DriveNow";"driveNow"
1931805;2575894;"";"Smilla";"DriveNow_13152994";"ELECTRICITY";"AV75185";"BMW i3";"DriveNow";"driveNow"
1931806;1357996;"";"B-GO6954";"WME4533421K086706";"PETROL";"";"";"car2go";"car2go"
1931807;2573928;"";"Nathalie";"DriveNow_13369336";"PETROL";"1PDD102";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1931808;1357781;"";"B-GO4675";"WME4533421K072305";"PETROL";"";"";"car2go";"car2go"
1931809;1358159;"";"B-GO4267";"WME4533421K064505";"PETROL";"";"";"car2go";"car2go"
1931810;1358973;"";"1291 / W-84668C";"WME4513341K830672";"PETROL";"";"";"car2go";"car2go"
1931811;1370731;"";"B-GO4696";"WME4533421K069961";"PETROL";"";"";"car2go";"car2go"
1931812;1377042;"";"B-GO8268";"WME4533421K089225";"PETROL";"";"";"car2go";"car2go"
1931813;2933291;"";"Janice";"DriveNow_13572118";"DIESEL";"M-DX6896";"BMW X1";"DriveNow";"driveNow"
1931814;1360057;"";"B-GO8316";"WME4533421K101571";"PETROL";"";"";"car2go";"car2go"
1931815;2574102;"";"Renado";"DriveNow_13413244";"PETROL";"1PKY147";"BMW 1er";"DriveNow";"driveNow"
1931816;2574129;"";"Andres";"DriveNow_13251553";"PETROL";"YB65EZF";"MINI 3-Tuerer";"DriveNow";"driveNow"
1931817;317974;"";"Cynthia";"DriveNow_13204708";"DIESEL";"M-DX9850";"MINI 3-Tuerer";"DriveNow";"driveNow"
1931818;1359995;"";"B-GO4225";"WME4533421K043086";"PETROL";"";"";"car2go";"car2go"
1931819;2574311;"";"Chantal";"DriveNow_13412548";"DIESEL";"W-80430D";"MINI 5-Tuerer";"DriveNow";"driveNow"
1931820;32384;"";"E-dward";"DriveNow_13119917";"ELECTRICITY";"M-EV5128";"BMW i3";"DriveNow";"driveNow"
1931821;322587;"";"Payton";"DriveNow_13204815";"PETROL";"M-DX5121";"MINI 3-Tuerer";"DriveNow";"driveNow"
1931822;1356652;"";"S-GO2474";"WME4513901K690872";"ELECTRICITY";"";"";"car2go";"car2go"
1931823;2767984;"";"Belicia";"DriveNow_13514047";"PETROL";"M-DX6719";"MINI 5-Tuerer";"DriveNow";"driveNow"
1931824;2575053;"";"Afrodite";"DriveNow_13499211";"PETROL";"YGK650";"MINI 5-Tuerer";"DriveNow";"driveNow"
1931825;2514610;"";"Maximilian";"DriveNow_13524916";"PETROL";"M-DX6096";"MINI Cabrio";"DriveNow";"driveNow"
1931826;1355732;"";"S-GO2266";"WME4513901K662196";"ELECTRICITY";"";"";"car2go";"car2go"
1931827;564746;"";"Bekki";"DriveNow_13381899";"DIESEL";"M-DX5619";"BMW 1er";"DriveNow";"driveNow"
1931828;2574659;"";"Cornel";"DriveNow_13205581";"PETROL";"YB65CHG";"MINI 5-Tuerer";"DriveNow";"driveNow"
1931829;2976361;"";"Rosalinda";"DriveNow_13572373";"PETROL";"M-DX7035";"MINI Clubman";"DriveNow";"driveNow"
1931830;2675843;"";"Sully";"DriveNow_13495314";"PETROL";"M-DX6572";"MINI Cabrio";"DriveNow";"driveNow"
1931831;1356236;"";"B-GO4163";"WME4533421K037843";"PETROL";"";"";"car2go";"car2go"
1931832;2575357;"";"Dora";"DriveNow_13461744";"DIESEL";"M-DX8989";"BMW 1er";"DriveNow";"driveNow"
1931833;1358180;"";"B-GO3544";"WME4533421K037634";"PETROL";"";"";"car2go";"car2go"
1931834;2574807;"";"Kristina";"DriveNow_13369190";"PETROL";"1PBZ685";"BMW 1er";"DriveNow";"driveNow"
1931835;2575034;"";"Carmen";"DriveNow_13364886";"DIESEL";"W-80406D";"BMW 1er";"DriveNow";"driveNow"
1931836;1355703;"";"B-GO4342";"WME4533421K064983";"PETROL";"";"";"car2go";"car2go"
1931837;1357857;"";"1662 / W-36123C";"WME4513341K833918";"PETROL";"";"";"car2go";"car2go"
1931838;1358052;"";"B-GO4842";"WME4533421K072775";"PETROL";"";"";"car2go";"car2go"
1931839;2574369;"";"Sylvester";"DriveNow_13432262";"DIESEL";"M-DX8685";"MINI 3-Tuerer";"DriveNow";"driveNow"
1931840;2575674;"";"Eiko";"DriveNow_13426924";"PETROL";"W-80472D";"MINI 3-Tuerer";"DriveNow";"driveNow"
1931841;1356971;"";"B-GO6698";"WME4533421K073258";"PETROL";"";"";"car2go";"car2go"
1931842;2576366;"";"Evin";"DriveNow_13383604";"PETROL";"M-DX6520";"MINI Clubman";"DriveNow";"driveNow"
1931843;1355834;"";"B-GO6961";"WME4533421K087204";"PETROL";"";"";"car2go";"car2go"
1931844;2575771;"";"Mathilde";"DriveNow_13428738";"DIESEL";"W-26973D";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1931845;38953;"";"Patric";"DriveNow_13203171";"ELECTRICITY";"M-EV5742";"BMW i3 REx";"DriveNow";"driveNow"
1931846;2289776;"";"2234 / W-84646C";"WME4533421K176993";"PETROL";"";"";"car2go";"car2go"
1931847;1358433;"";"S-GO2411";"WME4513901K672317";"ELECTRICITY";"";"";"car2go";"car2go"
1931848;2578517;"";"Kasper";"DriveNow_13452545";"PETROL";"1PSX554";"MINI 3-Tuerer";"DriveNow";"driveNow"
1931849;1357275;"";"B-GO5340";"WDD1173421N387431";"PETROL";"";"";"car2go";"car2go"
1931850;1355957;"";"B-GO5676";"WDD1760431J524604";"PETROL";"";"";"car2go";"car2go"
1931851;2574446;"";"Stanley";"DriveNow_13361751";"DIESEL";"M-DX9867";"BMW 2er Cabrio";"DriveNow";"driveNow"
1931852;2575712;"";"Henrietta";"DriveNow_13458046";"DIESEL";"OFR544";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1931853;1356302;"";"S-GO2644";"WME4513901K820247";"ELECTRICITY";"";"";"car2go";"car2go"
1931854;1360018;"";"B-GO4372";"WME4533421K063893";"PETROL";"";"";"car2go";"car2go"
1931855;1183526;"";"Brandon";"DriveNow_13404128";"PETROL";"M-DX7780";"MINI 3-Tuerer";"DriveNow";"driveNow"
1931856;2866793;"";"Paco";"DriveNow_13513297";"DIESEL";"M-DX6820";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1931857;318484;"";"Sue";"DriveNow_13361771";"DIESEL";"M-DX9836";"BMW 2er Cabrio";"DriveNow";"driveNow"
1931858;2395944;"";"2020 / W-79353C";"WME4533421K172832";"PETROL";"";"";"car2go";"car2go"
1931859;2577181;"";"Katerina";"DriveNow_13179770";"ELECTRICITY";"M-EV1128";"BMW i3";"DriveNow";"driveNow"
1931860;2575705;"";"Azizul";"DriveNow_13251576";"PETROL";"YB65BVO";"MINI 3-Tuerer";"DriveNow";"driveNow"
1931861;2575867;"";"Charlene";"DriveNow_13412599";"PETROL";"W-99885C";"MINI Clubman";"DriveNow";"driveNow"
1931862;2574858;"";"Pepi";"DriveNow_13383385";"PETROL";"M-DX5747";"MINI 3-Tuerer";"DriveNow";"driveNow"
1931863;2574783;"";"Cathrin";"DriveNow_13383418";"PETROL";"M-DX5865";"MINI 3-Tuerer";"DriveNow";"driveNow"
1931864;38951;"";"Cyndie";"DriveNow_13203107";"ELECTRICITY";"M-EV5628";"BMW i3";"DriveNow";"driveNow"
1931865;1356482;"";"B-GO8221";"WME4533421K087408";"PETROL";"";"";"car2go";"car2go"
1931866;2576538;"";"Dimitri";"DriveNow_13179845";"ELECTRICITY";"M-EV1094";"BMW i3";"DriveNow";"driveNow"
1931867;2424612;"";"2341 / W-84699C";"WME4533421K173416";"PETROL";"";"";"car2go";"car2go"
1931868;2406590;"";"2038 / W-43629D";"WME4533421K173750";"PETROL";"";"";"car2go";"car2go"
1931869;1359550;"";"1383 / W-84818C";"WME4513341K831400";"PETROL";"";"";"car2go";"car2go"
1931870;1356598;"";"B-GO8434";"WDD1760121J513344";"PETROL";"";"";"car2go";"car2go"
1931871;2335145;"";"2135 / W-79403C";"WME4533421K174059";"PETROL";"";"";"car2go";"car2go"
1931872;1360944;"";"B-GO5638";"WDD1760121J522777";"PETROL";"";"";"car2go";"car2go"
1931873;2574346;"";"Pieter";"DriveNow_13163252";"ELECTRICITY";"YL15ZRT";"BMW i3";"DriveNow";"driveNow"
1931874;2577276;"";"Timothea";"DriveNow_13202388";"DIESEL";"M-DX5188";"BMW 1er";"DriveNow";"driveNow"
1931875;1359683;"";"B-GO4419";"WME4533421K062979";"PETROL";"";"";"car2go";"car2go"
1931876;2876571;"";"Ulla";"DriveNow_13458117";"PETROL";"YFJ993";"MINI 3-Tuerer";"DriveNow";"driveNow"
1931877;2290622;"";"2221 / W-79311C";"WME4533421K176893";"PETROL";"";"";"car2go";"car2go"
1931878;1359675;"";"S-GO2593";"WME4513901K819740";"ELECTRICITY";"";"";"car2go";"car2go"
1931879;1357520;"";"B-GO8669";"WDC1569431J294695";"PETROL";"";"";"car2go";"car2go"
1931880;2574023;"";"Christel";"DriveNow_13358249";"PETROL";"W-56223F";"MINI Cabrio";"DriveNow";"driveNow"
1931881;2307572;"";"2224 / W-79325C";"WME4533421K176910";"PETROL";"";"";"car2go";"car2go"
1931882;2575898;"";"Eske (Child)";"DriveNow_13152847";"ELECTRICITY";"AV74976";"BMW i3";"DriveNow";"driveNow"
1931883;1394624;"";"B-GO8584";"WDD1760121J513750";"PETROL";"";"";"car2go";"car2go"
1931884;32355;"";"Barney";"DriveNow_13119901";"ELECTRICITY";"M-EV5144";"BMW i3";"DriveNow";"driveNow"
1931885;1233470;"";"Tony";"DriveNow_13424070";"PETROL";"M-DX8274";"MINI Cabrio";"DriveNow";"driveNow"
1931886;331587;"";"Chip";"DriveNow_13360175";"PETROL";"M-DX5226";"MINI 3-Tuerer";"DriveNow";"driveNow"
1931887;2575923;"";"Lovisa";"DriveNow_13326407";"PETROL";"YCT217";"BMW 2er Cabrio";"DriveNow";"driveNow"
1931888;2573835;"";"Arnold";"DriveNow_13361456";"DIESEL";"M-DX5420";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1931889;2375335;"";"2155 / W-84673C";"WME4533421K174282";"PETROL";"";"";"car2go";"car2go"
1931890;1357729;"";"B-GO7069";"WME4533421K087818";"PETROL";"";"";"car2go";"car2go"
1931891;2812866;"";"B-GO8802";"WDD1173421N478524";"PETROL";"";"";"car2go";"car2go"
1931892;1357193;"";"S-GO2255";"WME4513901K662352";"ELECTRICITY";"";"";"car2go";"car2go"
1931893;1357004;"";"B-GO5678";"WDD1760431J522550";"PETROL";"";"";"car2go";"car2go"
1931894;1356330;"";"B-GO4425";"WME4533421K063453";"PETROL";"";"";"car2go";"car2go"
1931895;1356271;"";"B-GO4143";"WME4533421K040450";"PETROL";"";"";"car2go";"car2go"
1931896;1358212;"";"S-GO2617";"WME4513901K819975";"ELECTRICITY";"";"";"car2go";"car2go"
1931897;1360048;"";"B-GO3888";"WME4533421K037665";"PETROL";"";"";"car2go";"car2go"
1931898;1695362;"";"S-GO2434";"WME4513901K672012";"ELECTRICITY";"";"";"car2go";"car2go"
1931899;1360689;"";"B-GO8610";"WDD1760431J515973";"PETROL";"";"";"car2go";"car2go"
1931900;516894;"";"Kora";"DriveNow_13383725";"DIESEL";"M-DX5522";"MINI 3-Tuerer";"DriveNow";"driveNow"
1931901;1356873;"";"S-GO2635";"WME4513901K820159";"ELECTRICITY";"";"";"car2go";"car2go"
1931902;1020969;"";"Margery";"DriveNow_13404587";"DIESEL";"M-DX6463";"MINI 3-Tuerer";"DriveNow";"driveNow"
1931903;1357975;"";"B-GO3883";"WME4533421K039635";"PETROL";"";"";"car2go";"car2go"
1931904;1394959;"";"B-GO4681";"WME4533421K070243";"PETROL";"";"";"car2go";"car2go"
1931905;1357376;"";"B-GO3630";"WME4533421K036665";"PETROL";"";"";"car2go";"car2go"
1931906;1475911;"";"Emanuele";"DriveNow_13424254";"PETROL";"M-DX8652";"MINI Clubman";"DriveNow";"driveNow"
1931907;32119;"";"Helena";"DriveNow_13203221";"ELECTRICITY";"M-EV5735";"BMW i3 REx";"DriveNow";"driveNow"
1931908;1473759;"";"B-GO8740";"WME4533421K147628";"PETROL";"";"";"car2go";"car2go"
1931909;1500298;"";"B-GO8700";"WME4533421K149095";"PETROL";"";"";"car2go";"car2go"
1931910;2574866;"";"Lanita";"DriveNow_13452536";"PETROL";"1PSX576";"MINI Clubman";"DriveNow";"driveNow"
1931911;1356692;"";"B-GO5640";"WDD1760121J523097";"PETROL";"";"";"car2go";"car2go"
1931912;381803;"";"Alley";"DriveNow_13361245";"DIESEL";"M-DX5376";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1931913;1356816;"";"1692 / W-36099C";"WME4513341K834057";"PETROL";"";"";"car2go";"car2go"
1931914;2574000;"";"Bonnie";"DriveNow_13360264";"PETROL";"M-DX5318";"MINI 5-Tuerer";"DriveNow";"driveNow"
1931915;1357218;"";"B-GO5479";"WDD2462011J284405";"PETROL";"";"";"car2go";"car2go"
1931916;2824894;"";"Maren";"DriveNow_13345468";"PETROL";"M-DX9792";"BMW 1er";"DriveNow";"driveNow"
1931917;2882427;"";"Drake";"DriveNow_13513789";"PETROL";"M-DX6866";"MINI Clubman";"DriveNow";"driveNow"
1931918;2020190;"";"Clooney";"DriveNow_13493352";"DIESEL";"M-DX5371";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1931919;1355981;"";"B-GO6797";"WME4533421K037507";"PETROL";"";"";"car2go";"car2go"
1931920;1357494;"";"B-GO3730";"WME4533421K036999";"PETROL";"";"";"car2go";"car2go"
1931921;305996;"";"Janette";"DriveNow_13199300";"PETROL";"M-DX9757";"MINI 5-Tuerer";"DriveNow";"driveNow"
1931922;1358503;"";"1417 / W-85289C";"WME4513341K831878";"PETROL";"";"";"car2go";"car2go"
1931923;2577246;"";"Jamie";"DriveNow_13152864";"ELECTRICITY";"AV75041";"BMW i3";"DriveNow";"driveNow"
1931924;1357427;"";"B-GO4535";"WME4533421K072157";"PETROL";"";"";"car2go";"car2go"
1931925;2575389;"";"Edward";"DriveNow_13205508";"PETROL";"YF65JBU";"MINI 5-Tuerer";"DriveNow";"driveNow"
1931926;1359575;"";"B-GO6712";"WME4533421K074336";"PETROL";"";"";"car2go";"car2go"
1931927;2424610;"";"2335 / W-84746C";"WME4533421K173445";"PETROL";"";"";"car2go";"car2go"
1931928;1356980;"";"S-GO2537";"WME4513901K728363";"ELECTRICITY";"";"";"car2go";"car2go"
1931929;2856524;"";"B-GO8804";"WDD1173421N478306";"PETROL";"";"";"car2go";"car2go"
1931930;2574235;"";"Verina";"DriveNow_13432200";"PETROL";"M-DX9217";"MINI 5-Tuerer";"DriveNow";"driveNow"
1931931;2575713;"";"Kenn";"DriveNow_13369204";"PETROL";"1PCJ986";"MINI 3-Tuerer";"DriveNow";"driveNow"
1931932;1355900;"";"B-GO4418";"WME4533421K065701";"PETROL";"";"";"car2go";"car2go"
1931933;2576558;"";"Danielle";"DriveNow_13428708";"DIESEL";"W-27082D";"MINI Clubman";"DriveNow";"driveNow"
1931934;1165960;"";"Robbert";"DriveNow_13423187";"DIESEL";"M-DX7467";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1931935;1356435;"";"1569 / W-85461C";"WME4513341K833715";"PETROL";"";"";"car2go";"car2go"
1931936;1178150;"";"Alix";"DriveNow_13397825";"DIESEL";"M-DX8194";"BMW 2er Cabrio";"DriveNow";"driveNow"
1931937;1356769;"";"B-GO6964";"WME4533421K087252";"PETROL";"";"";"car2go";"car2go"
1931938;2575266;"";"Guido";"DriveNow_13426997";"PETROL";"W-26893D";"MINI Clubman";"DriveNow";"driveNow"
1931939;2656047;"";"Reina";"DriveNow_13404586";"DIESEL";"M-DX8566";"MINI 3-Tuerer";"DriveNow";"driveNow"
1931940;1358581;"";"B-GO5799";"WDC1569431J303799";"PETROL";"";"";"car2go";"car2go"
1931941;2591942;"";"Rania";"DriveNow_13179762";"ELECTRICITY";"M-EV5168";"BMW i3";"DriveNow";"driveNow"
1931942;2574949;"";"Murray";"DriveNow_13369172";"PETROL";"1PBX771";"BMW 1er";"DriveNow";"driveNow"
1931943;1355871;"";"B-GO4572";"WME4533421K071531";"PETROL";"";"";"car2go";"car2go"
1931944;2574167;"";"Abdulqadir";"DriveNow_13229507";"PETROL";"YB65FYE";"BMW 1er";"DriveNow";"driveNow"
1931945;2806577;"";"Mona Lisa";"DriveNow_13499208";"PETROL";"OHJ250";"MINI 5-Tuerer";"DriveNow";"driveNow"
1931946;1622212;"";"Perri";"DriveNow_13428968";"DIESEL";"M-DX8778";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1931947;2574928;"";"Amira";"DriveNow_13152967";"ELECTRICITY";"AV75165";"BMW i3";"DriveNow";"driveNow"
1931948;2576532;"";"Antonios";"DriveNow_13329747";"PETROL";"YG16UYT";"MINI Cabrio";"DriveNow";"driveNow"
1931949;31926;"";"Cissy";"DriveNow_13199928";"ELECTRICITY";"M-EV5614";"BMW i3";"DriveNow";"driveNow"
1931950;856395;"";"Nanette";"DriveNow_13399867";"PETROL";"M-DX6274";"MINI 3-Tuerer";"DriveNow";"driveNow"
1931951;2575112;"";"Gustav Vasa";"DriveNow_13326400";"PETROL";"JKU850";"BMW 2er Cabrio";"DriveNow";"driveNow"
1931952;1357895;"";"B-GO3658";"WME4533421K037290";"PETROL";"";"";"car2go";"car2go"
1931953;1356637;"";"B-GO4757";"WME4533421K072092";"PETROL";"";"";"car2go";"car2go"
1931954;2574518;"";"Albert";"DriveNow_13426888";"DIESEL";"W-26813D";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1931955;1355952;"";"B-GO4989";"WME4533421K075163";"PETROL";"";"";"car2go";"car2go"
1931956;1482442;"";"B-GO8681";"WME4533421K148563";"PETROL";"";"";"car2go";"car2go"
1931957;2577258;"";"Bianka";"DriveNow_13364858";"DIESEL";"W-26836D";"BMW 1er";"DriveNow";"driveNow"
1931958;2589365;"";"Barry";"DriveNow_13286101";"ELECTRICITY";"KHR406";"BMW i3";"DriveNow";"driveNow"
1931959;2939302;"";"Nico";"DriveNow_13497240";"DIESEL";"NSB445";"BMW 1er";"DriveNow";"driveNow"
1931960;2575732;"";"Audrey";"DriveNow_13389214";"DIESEL";"M-DX8426";"BMW 1er";"DriveNow";"driveNow"
1931961;1355649;"";"B-GO5751";"WDD1760121J525107";"PETROL";"";"";"car2go";"car2go"
1931962;1360080;"";"B-GO4290";"WME4533421K064622";"PETROL";"";"";"car2go";"car2go"
1931963;2575306;"";"Mynte (Child)";"DriveNow_13152651";"ELECTRICITY";"AV74966";"BMW i3";"DriveNow";"driveNow"
1931964;2575219;"";"Mora";"DriveNow_13179719";"ELECTRICITY";"M-EV1119";"BMW i3";"DriveNow";"driveNow"
1931965;1358689;"";"B-GO4751";"WME4533421K070915";"PETROL";"";"";"car2go";"car2go"
1931966;1744002;"";"B-GO6959";"WME4533421K087074";"PETROL";"";"";"car2go";"car2go"
1931967;1441086;"";"Silvie";"DriveNow_13424244";"PETROL";"M-DX8593";"MINI Clubman";"DriveNow";"driveNow"
1931968;1357374;"";"B-GO3539";"WME4533421K037099";"PETROL";"";"";"car2go";"car2go"
1931969;1831717;"";"Kimberlee";"DriveNow_13492474";"PETROL";"M-DX9151";"MINI Cabrio";"DriveNow";"driveNow"
1931970;1360338;"";"B-GO8568";"WDD1760121J510999";"PETROL";"";"";"car2go";"car2go"
1931971;1432082;"";"B-GO8749";"WME4533421K149249";"PETROL";"";"";"car2go";"car2go"
1931972;2576492;"";"Nikita";"DriveNow_13404337";"PETROL";"M-DX6320";"MINI 5-Tuerer";"DriveNow";"driveNow"
1931973;1355678;"";"B-GO5561";"WDD1760121J520819";"PETROL";"";"";"car2go";"car2go"
1931974;2574037;"";"Ditlev";"DriveNow_13152454";"ELECTRICITY";"AV74959";"BMW i3";"DriveNow";"driveNow"
1931975;2575105;"";"Porter";"DriveNow_13383367";"PETROL";"M-DX5710";"MINI 3-Tuerer";"DriveNow";"driveNow"
1931976;1356031;"";"B-GO8157";"WME4533421K087748";"PETROL";"";"";"car2go";"car2go"
1931977;2573893;"";"Penelope";"DriveNow_13179806";"ELECTRICITY";"M-EV1146";"BMW i3";"DriveNow";"driveNow"
1931978;1358205;"";"B-GO8659";"WDC1569431J294081";"PETROL";"";"";"car2go";"car2go"
1931979;1053036;"";"Ulrich";"DriveNow_13404490";"PETROL";"M-DX6496";"MINI Clubman";"DriveNow";"driveNow"
1931980;2574190;"";"Darrick";"DriveNow_13404251";"PETROL";"M-DX8240";"MINI 5-Tuerer";"DriveNow";"driveNow"
1931981;2574469;"";"Arnim";"DriveNow_13426897";"DIESEL";"W-26989D";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1931982;1356295;"";"B-GO4969";"WME4533421K076456";"PETROL";"";"";"car2go";"car2go"
1931983;2574795;"";"Rolland";"DriveNow_13487899";"PETROL";"M-DX9191";"MINI Cabrio";"DriveNow";"driveNow"
1931984;1357948;"";"B-GO4269";"WME4533421K064202";"PETROL";"";"";"car2go";"car2go"
1931985;1359530;"";"B-GO8126";"WME4533421K086743";"PETROL";"";"";"car2go";"car2go"
1931986;2574676;"";"Alexej";"DriveNow_13408974";"DIESEL";"M-DX8950";"MINI Clubman";"DriveNow";"driveNow"
1931987;2573980;"";"Susann";"DriveNow_13413443";"PETROL";"1PNY662";"MINI Clubman";"DriveNow";"driveNow"
1931988;741679;"";"Clementine";"DriveNow_13383589";"PETROL";"M-DX6196";"MINI Clubman";"DriveNow";"driveNow"
1931989;2576375;"";"Toby";"DriveNow_13323096";"PETROL";"M-DX5385";"MINI 5-Tuerer";"DriveNow";"driveNow"
1931990;1433025;"";"Chrissy";"DriveNow_13398139";"DIESEL";"M-DX8579";"BMW 2er Cabrio";"DriveNow";"driveNow"
1931991;2574337;"";"Any";"DriveNow_13494787";"DIESEL";"M-DX5877";"BMW 1er";"DriveNow";"driveNow"
1931992;2574594;"";"Beatrice";"DriveNow_13251628";"PETROL";"YB65FZY";"MINI 3-Tuerer";"DriveNow";"driveNow"
1931993;2574163;"";"Hardy";"DriveNow_13203225";"ELECTRICITY";"M-EV1055";"BMW i3 REx";"DriveNow";"driveNow"
1931994;2023078;"";"S-GO2331";"WME4513901K658628";"ELECTRICITY";"";"";"car2go";"car2go"
1931995;992529;"";"Rhys";"DriveNow_13404403";"PETROL";"M-DX6363";"MINI Cabrio";"DriveNow";"driveNow"
1931996;2575873;"";"Graig";"DriveNow_13478166";"PETROL";"M-DX9172";"MINI 5-Tuerer";"DriveNow";"driveNow"
1931997;1356676;"";"B-GO4177";"WME4533421K040514";"PETROL";"";"";"car2go";"car2go"
1931998;1356034;"";"B-GO3732";"WME4533421K036807";"PETROL";"";"";"car2go";"car2go"
1931999;1357254;"";"B-GO4552";"WME4533421K069676";"PETROL";"";"";"car2go";"car2go"
1932000;2574804;"";"Henrik (Child)";"DriveNow_13152869";"ELECTRICITY";"AV75054";"BMW i3";"DriveNow";"driveNow"
